Latitude,Longitude,Nama_Unit,Kode_Unit,Alamat,Dokter_Spesialis,Dokter_Umum,Dokter_Gigi,Perawat,Bidan,Farmasi,Nakes_Lainnya,Tenaga_Pendukung,Provinsi
-1.011379,112.68927,TUMBANG HIRAN,P6209100101,"Ds. Tumbang Hiran, Kec. Marikit",0,0,0,17,13,2,3,0,KALIMANTAN TENGAH
-1.095304,112.960693,TUMBANG BARAOI,P6209091201,"Ds. Tumbang Baraoi, Kec. Petak Malai",0,1,0,14,6,2,3,0,KALIMANTAN TENGAH
-1.321144,113.118553,TUMBANG KAMAN,P6209090101,"Ds. Tumbang Kaman, Kec. Sanaman Mantikei",0,1,0,16,12,2,3,1,KALIMANTAN TENGAH
-1.705582,113.380455,TUMBANG SAMBA,P6209080101,"Ds. Tumbang Samba, Kec. Katingan Tengah",0,1,1,27,12,4,3,5,KALIMANTAN TENGAH
-1.708797,113.219971,BUNTUT BALI,P6209070201,"Ds. Buntut Bali, Kec. Pulau Malan",0,1,0,20,9,0,1,0,KALIMANTAN TENGAH
-1.74173,113.347641,PENDAHARA,P6209060201,"Ds. Pendahara, Kec. Tewang Sangalang Garing",0,0,0,13,10,0,1,0,KALIMANTAN TENGAH
-1.885517,113.308151,KERENG PANGI,P6209050202,"Jl. Pemb Ds Hampalit,  Kec. Katingan Hilir",0,0,0,10,12,0,2,2,KALIMANTAN TENGAH
-1.907156,113.428589,KASONGAN ,P6209050201,"Jl. Tugu No.12 Kasongan Baru, Kec. Katingan Hilir",1,0,0,10,14,4,3,0,KALIMANTAN TENGAH
-2.056004,113.430779,PETAK BAHANDANG,P6209040101,"Ds. Petak Bahandang, Kec. Tasik Payawan",0,1,0,13,10,0,2,12,KALIMANTAN TENGAH
-2.226223,113.536774,BAUN BANGO,P6209030101,"Ds. Baun Bango, Kec. Kamipang",0,2,0,19,8,2,2,0,KALIMANTAN TENGAH
-2.995055,113.296875,MENDAWAI,P6209020201,"Ds. Mendawai, Kec. Mendawai",0,1,0,17,8,0,3,0,KALIMANTAN TENGAH
-3.062027,113.56292,PEGATAN  II,P6209010202,"Ds. Jaya Makmur, Kec. Katingan Kuala",0,1,0,12,7,2,2,0,KALIMANTAN TENGAH
-3.20083,113.387589,PEGATAN I,P6209010101,"Ds. Pegatan Hilir, Kec.Katingan Kuala",0,1,0,17,5,4,4,3,KALIMANTAN TENGAH
-1.313708,111.626236,TUMBANG LANGKAI,P6208050202,"Ds. Tumbang Langkai, Kec. Seruyan Hulu",0,0,0,1,1,0,0,0,KALIMANTAN TENGAH
-1.398033,111.939941,TUMBANG MANJUL,P6208050101,"Jl. Sagarang, Kec. Seruyan Hulu",0,2,0,11,6,0,7,0,KALIMANTAN TENGAH
-1.892506,112.151749,RANTAU PULUT I,P6208040101,"Ds. Rantau Pulut, Kec. Seruyan Tengah",0,1,0,13,9,2,5,0,KALIMANTAN TENGAH
-2.435356,112.2472,ASAM BARU,P6208030202,"Jl. Jend. Sudirman Km 124, Kec. Hanau",0,1,0,16,5,3,4,0,KALIMANTAN TENGAH
-2.500309,112.158264,PEMBUANG HULU,P6208030201,"Jl. Abdul Rasyid, Kec. Hanau",0,1,1,17,10,1,9,0,KALIMANTAN TENGAH
-2.678267,112.361923,DANAU SEMBULUH,P6208020202,"Jl. Dahlia, Kec. Danau Sembuluh",0,0,0,7,5,0,7,0,KALIMANTAN TENGAH
-2.838037,112.302437,TELAGA PULANG,P6208020201,"Jl. A. Toepak Telaga Pulang, Kec. Danau Sembuluh",0,2,0,6,12,0,3,0,KALIMANTAN TENGAH
-2.485284,112.381226,TERAWAN,P6208020103,"Jl. Jend. Sudirman Km 69, Kec. Danau Sembuluh",0,2,0,15,16,3,10,0,KALIMANTAN TENGAH
-3.392609,112.512131,KUALA PEMBUANG II,P6208010202,"Jl. Pematang Panjang, Kec. Seruyan Hilir",0,1,0,27,11,4,13,0,KALIMANTAN TENGAH
-3.367625,112.507713,KUALA PEMBUANG I,P6208010201,"Jl. A. Romani, Kec. Seruyan Hilir",0,3,0,25,7,2,13,1,KALIMANTAN TENGAH
-1.853553,111.254967,TAPIN BINI,P6207020101,"Jl. Tangga Langit No. 4 Ds. Tapin Bini, Kec. Lamandau",0,1,0,10,1,0,4,0,KALIMANTAN TENGAH
-2.234589,111.529877,SEMATU JAYA,P6207011101,"Jl. Tran Kalimantan Simpang 3 Ds. Purwareja, Kec. Sematu Jaya",0,1,0,18,2,0,4,0,KALIMANTAN TENGAH
-2.045023,111.485703,BULIK,P6207010101,"Jl. Cilik Riwut No. 11 Rt 03, Kec. Bulik",0,1,1,42,12,1,5,4,KALIMANTAN TENGAH
-2.145419,111.17012,PERMATA LECUBUNG,P6206031201,"Jl. Ajang Semantun No. 2, Kec.  Permata Kecubung",0,1,0,12,9,1,6,0,KALIMANTAN TENGAH
-2.332421,111.136307,BALAI RIAM,P6206030101,"Jl. Dr.Sutomo No.01, Kec. Balai Riam",0,3,1,15,9,2,9,4,KALIMANTAN TENGAH
-2.547763,111.15538,SUKAMARA,P6206020201,"Jl. P.Sukarma No.27, Kec. Sukamara",0,4,0,19,11,4,14,1,KALIMANTAN TENGAH
-2.879726,111.182686,PANTAI LUNCI,P6206011101,"Jl. Kelapa Dua Sei Cab. Barat, Kec. Pantai Lunci",0,2,0,12,11,2,4,0,KALIMANTAN TENGAH
-2.95544,110.773651,JELAI,P6206010101,"Jl. Padat Karya No.05, Kec. Jelai",0,2,0,9,6,1,9,1,KALIMANTAN TENGAH
-0.890721,114.960304,LAHEI  I,P6205060201,"Jl. Singa Sakan No. 27 Lahei I, Kec. Lahei",0,1,0,21,5,3,3,0,KALIMANTAN TENGAH
-0.865085,114.93985,LAHEI  II,P6205060102,"Jl. Sehat No. 1 Lahei Ii, Kec. Lahei",0,0,0,17,6,2,7,1,KALIMANTAN TENGAH
-0.926232,114.866257,LANJAS,P6205050202,"Jl. Yetro Sinseng No. 67 Muara Teweh, Kec. Teweh Tengah",0,2,1,22,12,2,5,3,KALIMANTAN TENGAH
-0.919089,114.691338,MUARA TEWEH,P6205050201,"Jl. AIS Nasution No. 21 Muara Teweh, Kec. Teweh Tengah",0,2,0,22,11,4,11,5,KALIMANTAN TENGAH
-1.117123,115.379051,MAMPUAK,P6205040202,"Jl. Akasia Ds. Mampuak I, Kec. Teweh Timur",0,2,0,7,3,0,7,1,KALIMANTAN TENGAH
-0.917506,115.433044,BENANGIN,P6205040101,"Jl. Perangkau 3 Ds. Benangin, Kec. Teweh Timur",0,2,0,20,6,3,9,0,KALIMANTAN TENGAH
-1.043932,115.594688,LAMPEONG,P6205030101,"Jl. P. Antasari No. 34 Rt 6 Ds. Lampoeng 1, Kec. Gunung Purei",0,3,0,14,4,3,4,0,KALIMANTAN TENGAH
-1.231509,115.020134,KETAPANG,P6205020202,"Jl. Kandui - Tp Laung Ds. Ketapang, Kec. Gunung Timang",0,1,0,9,7,0,6,0,KALIMANTAN TENGAH
-1.241177,115.121368,KANDUI,P6205020101,"Jl. A. Yani No. 175 Ds. Kandui, Kec. Gunung Timang",0,1,1,13,5,0,11,3,KALIMANTAN TENGAH
-1.320343,114.806557,TUMPUNG LAUNG,P6205010101,"Jl. Ki Hajar Dewantoro No. 4 Ds. Tumpung Laung II, Kec. Montalat",0,2,0,17,5,3,6,3,KALIMANTAN TENGAH
-1.540688,115.043289,TABAK KANILAN,P6204060201,"Jl. Km 9 Ds. Tabak Kanilan, Kec. Gunung Bintang Awai",0,1,0,9,4,2,5,6,KALIMANTAN TENGAH
-1.529235,115.172577,PATAS I,P6204060102,"Jl. Negara Ampa - Muara Teweh Ds. Patas I, Kec. Gunung Bintang Awai",0,1,0,28,5,3,5,2,KALIMANTAN TENGAH
-1.508774,114.797073,PENDANG,P6204050101,"Jl. Pembangunan Rt 13 Rw IV  Kel. Pendang, Kec. Dusun Utara",0,1,0,26,16,2,11,3,KALIMANTAN TENGAH
-1.750186,114.727509,BARU,P6204040203,"Jl. Pakusalam Ds. Baru, Kec. Dusun Selatan",0,1,0,10,6,4,6,4,KALIMANTAN TENGAH
-1.65704,114.781876,KALAHIEN,P6204040202,"Jl. Padat karya Rt 7 / II , Kec. Dusun Selatan",0,1,0,19,10,2,3,7,KALIMANTAN TENGAH
-1.70819,114.840599,B U N T O K,P6204040201,"Jl. Pahlawan No. 29 Rt.37/IV, Kec. Dusun Selatan",0,4,0,47,25,8,15,3,KALIMANTAN TENGAH
-1.935222,114.772568,BABAI,P6204030202,"Jl. Kemawang Rt 17/ V, Kec. Karau Kuala",0,1,1,9,5,0,5,0,KALIMANTAN TENGAH
-2.02384,114.919418,BANGKUANG,P6204030101,"Jl. Pelabuhan Rt 1/1 Kel. Bangkuang, Kec. Karau Kuala",0,1,0,20,6,2,9,5,KALIMANTAN TENGAH
-2.219472,114.826378,MENGKATIP,P6204020101,"Jl. Kelurahan Rt 2/1 Kel. Mengkatip, Kec. Dusun Hilir",0,2,0,22,9,2,12,2,KALIMANTAN TENGAH
-2.541292,114.763802,JENAMAS,P6204010101,"Jl. Karya Bakti Rt 6/III No. 1, Kec. Jenamas",0,1,1,20,8,4,9,0,KALIMANTAN TENGAH
-0.914237,114.05072,SEI HANYO,P6203180101,"Jl. Beringin Rt 2 Ds. Sei Hanyu, Kec. Kapuas Hulu",0,2,0,12,9,0,2,0,KALIMANTAN TENGAH
-1.359754,114.362656,PUJON,P6203170101,"Jl. Harapan I No. 108 Ds. Pujon, Kec. Kapuas Tengah",0,2,2,18,15,0,4,1,KALIMANTAN TENGAH
-1.857298,114.526886,TIMPAH,P6203160101,"Jl. Cilik Riwut No. 1 Ds. Timpah, Kec. Timpah",0,1,0,19,5,0,5,2,KALIMANTAN TENGAH
-2.881131,114.397446,LAMUNTI,P6203150203,"Jl. Lintas Kalimantan Ds. Lamunti Permai, Kec. Matangai",0,1,0,15,9,0,2,0,KALIMANTAN TENGAH
-1.910762,114.337738,DANAU RAWAH,P6203150202,"Ds. Danau Rawah Rt 11, Kec. Matangai",0,0,0,8,4,0,5,0,KALIMANTAN TENGAH
-2.530194,114.443237,MANTANGAI,P6203150101,"Ds. Matangai Hilir Rt 3, Kec. Matangai",0,2,1,20,17,0,7,0,KALIMANTAN TENGAH
-2.814186,114.410614,MANDOMAI,P6203110201,"Jl. Husada Bakti Rt 18 , Kec. Kapuas Barat",0,1,0,20,13,0,3,7,KALIMANTAN TENGAH
-2.643717,114.781761,PALANGKAU,P6203100202,"Ds. Palangkau Baru Rt 2, Kec. Kapuas Murung",0,1,1,12,3,2,3,0,KALIMANTAN TENGAH
-2.852476,114.567558,PALINGKAU,P6203100201,"Jl. Pemuda Km 24 Rt 3 Ds. Palingkau, Kec. Kapuas Murung",0,1,1,13,9,0,7,3,KALIMANTAN TENGAH
-2.874477,114.490021,SEI TATAS,P6203090201,"Ds. Sei Tatas, Kec. Pulau Petak",0,2,1,15,8,0,3,4,KALIMANTAN TENGAH
-3.018673,114.426506,BARIMBA,P6203080201,"Jl. Trans Kalimantan Rt 2 Ds. Barimba, Kec. Kapuas Hilir",0,1,0,15,10,0,4,4,KALIMANTAN TENGAH
-2.99487,114.342346,BASARANG,P6203070201,"Jl. Trans Kalimantan Km. 9, Kec. Basarang",0,2,0,12,12,0,2,1,KALIMANTAN TENGAH
-2.935036,114.389,PANAMAS,P6203040204,"Handil Panamas KM 13,5 Kec. Selat",0,1,0,12,9,0,3,3,KALIMANTAN TENGAH
-2.973993,114.379974,PULAU TELO,P6203040203,"Jl. Patih Rumbih No. 2, Kec. Selat",0,2,0,13,8,2,6,1,KALIMANTAN TENGAH
-1.276967,114.39209,MELATI,P6203040202,"Jl. Melati No. 18, Kec. Selat",0,4,1,17,9,3,8,10,KALIMANTAN TENGAH
-2.976442,114.416595,SELAT,P6203040201,"Jl. RA Kartini No. 111, Kec. Selat",0,3,1,15,6,2,3,2,KALIMANTAN TENGAH
-3.070903,114.457024,ANJIR SERAPAT,P6203030201,"Jl. Trans Kalimantan Km 8, Kec. Kapuas Timur",0,1,0,10,9,0,4,2,KALIMANTAN TENGAH
-1.482881,112.655487,TUMBANG KALANG,P6202230202,"Ds. Tumbang Kalang, Kec. Antang Kalang",0,1,0,17,6,0,3,0,KALIMANTAN TENGAH
-1.812826,112.548828,TUMBANG SANGAI,P6202230101,"Ds. Tumbang Sangai, Kec. Antang Kalang",0,4,1,19,6,0,2,0,KALIMANTAN TENGAH
-1.98807,112.451691,KUALA KUAYAN,P6202210101,"Ds. Kuala Kuayan, Kec. Mentaya Hulu",0,2,1,9,9,0,5,0,KALIMANTAN TENGAH
-1.792098,112.687187,PARENGGEAN II,P6202200202,"Ds. Bukit Harapan, Kec. Parenggean",0,1,0,15,11,0,7,1,KALIMANTAN TENGAH
-2.022248,112.780602,PARENGGEAN I,P6202200101,"Ds. Parenggean, Kec. Parenggean",0,3,0,18,8,1,7,0,KALIMANTAN TENGAH
-1.880369,113.05278,PUNDU,P6202191201,"Jl. Cilik Riwut Km.128, Kec. Cempaga Hulu",0,1,0,15,7,0,3,1,KALIMANTAN TENGAH
-2.304555,112.957062,CEMPAKA MULIA,P6202190201,"Jl. Cilik Riwut Km.32 Cempaka Mulia, Kec. Cempaga",0,2,0,14,11,0,5,0,KALIMANTAN TENGAH
-2.528514,112.950233,BAAMANG - II,P6202120202,"Jl. H. Mansyur, Kec. Baamang ",0,2,1,17,8,2,5,0,KALIMANTAN TENGAH
-2.476478,112.955727,BAAMANG  - I,P6202120201,"Jl. Baamang Hilir, Kec. Baamang",0,3,1,19,7,2,5,0,KALIMANTAN TENGAH
-2.370768,112.527802,SEBABI,P6202111201,"Ds. Sebabi, Kec. Telawang",0,2,1,12,6,0,0,1,KALIMANTAN TENGAH
-2.408899,112.985641,KOTA BESI,P6202110201,"Jl. Paulu Suling No.2, Kec. Kota Besi",0,1,0,18,7,1,3,1,KALIMANTAN TENGAH
-2.726378,112.881645,BAGENDANG,P6202070101,"Ds. Bagedang Hulu, Kec. Mentaya Hilir Utara",0,1,1,17,8,0,4,3,KALIMANTAN TENGAH
-2.574603,112.813438,PASIR PUTIH,P6202060203,"Jl. Jend.Sudirman Km.6 Sampit, Kec. Mentawa Baru Ketapang",0,1,0,12,4,2,6,0,KALIMANTAN TENGAH
-2.670623,112.926956,KETAPANG - II,P6202060202,"Jl. HM. Arsyad, Kec. Mentawa Baru Ketapang",0,2,1,20,11,4,7,4,KALIMANTAN TENGAH
-2.569695,112.959747,KETAPANG - I,P6202060201,"Jl. Ir. H.Juanda 17, Kec. Mentawa Baru Ketapang",0,3,1,22,11,2,7,6,KALIMANTAN TENGAH
-2.787758,113.023682,BAPINANG,P6202050201,"Ds. Bapinang Hulu, Kec. Pulau Hanaut",0,2,0,16,6,2,3,1,KALIMANTAN TENGAH
-3.172737,112.907677,UJUNG PANDARAN,P6202021201,"Ds. Ujung Pandaran, Kec. Teluk Sampit",0,1,0,10,5,0,1,0,KALIMANTAN TENGAH
-2.87547,112.92659,SAMUDA,P6202020101,"Jl. Parto Muskin No.41, Kec. Mentaya Hilir Selatan",0,2,1,22,7,1,7,0,KALIMANTAN TENGAH
-2.800757,111.730179,KUMAI,P6201060101,"Jl. Pemuda Kumai Kobar  Kel.Kumai Hilir, Kec. Kumai",0,3,1,12,12,3,12,6,KALIMANTAN TENGAH
-2.344736,111.728432,ARUT SELATAN,P6201050201,"Jl. P. Antasari No.176, Kec. Arut Selatan",0,3,2,6,10,3,8,7,KALIMANTAN TENGAH
-2.441786,111.449646,KOTAWARINGIN LAMA,P6201040101,"Jl. Danau Rt 5 Kotawaringin Hulu  Kel.Ktwr Lm, Kec. Kotawaringin Lama",0,2,0,14,16,2,13,1,KALIMANTAN TENGAH
-1.681489,113.382355,RSUD Sultan Imanuddin,R6201012,Jl. Sutan Syahrir No 17 Pangkalan Bun,11,15,2,155,28,12,33,177,KALIMANTAN TENGAH
?,?,RSUD Dr Murjani Sampit,R6202013,Jl. H M Arsyad No. 65 Sampit,22,13,2,236,36,14,50,185,KALIMANTAN TENGAH
-3.002806,114.391022,RSUD Dr H Soemarno S,R6203015,Jl. Tambun Bungai No. 16 Kuala Kapuas,4,14,2,145,28,11,70,62,KALIMANTAN TENGAH
?,?,RSUD JARAGA SASAMEH,R6204016,"Jl. Patianom No.6, Buntok",8,12,1,147,20,7,49,80,KALIMANTAN TENGAH
-1.433333,114.449997,RSU Muara Teweh,R6205011,Jl. Yetro Sinseng Muara Teweh,5,10,1,97,14,11,20,80,KALIMANTAN TENGAH
-1.681489,113.382355,RSUD Lamandau,R6207012,JL. TRANS KALIMANTAN KM.4,5,9,2,81,19,5,24,45,KALIMANTAN TENGAH
-2.716667,111.183334,RSUD Sukamara,R6207033,"Jl. Tjilik Riwut KM 5,5 Nomor 35 Sukamara",3,4,1,59,12,14,27,39,KALIMANTAN TENGAH
-2.529681,112.956192,RSUD Kuala Pembuang,R6208014,"Jl. A.Yani No.30,Kuala Pembuang",0,6,0,64,12,10,30,25,KALIMANTAN TENGAH
?,?,RSUD MAS AMSYAR KASONGAN,R6209024,"Jl. Rumah Sakit No.1,Kasongan",3,8,1,67,19,15,23,195,KALIMANTAN TENGAH
-1.681489,113.382355,RSUD Pulang Pisau,R6210015,Jl. W.A.D Duha Komplek Perkantoran Kab. Pulang Pisau Provinsi Kalimantan Tengah,5,8,1,32,18,8,19,12,KALIMANTAN TENGAH
-1.681486,113.382355,RSUD Kuala Kurun,R6211026,Jl. Jend. A. Yani No.43 Kuala Kurun Kalimantan Tengah,6,8,1,46,12,3,11,19,KALIMANTAN TENGAH
-1.681489,113.382355,RSUD Tamiang Layang,R6212020,Jl. Nansarunai Tamiang Layang No.62,4,6,2,116,19,7,24,80,KALIMANTAN TENGAH
-1.681489,113.382355,RSUD Puruk Cahu,R6213022,"Jl. A. Yani No. 497, Puruk Cahu",5,6,2,99,14,11,14,42,KALIMANTAN TENGAH
?,?,RSUD Dr Doris Sylvanus,R6271012,Jl. Tambun Bungai No.4 Palangkaraya,34,26,12,318,41,58,88,189,KALIMANTAN TENGAH
?,?,Rumkit Tk.IV Palangkaraya,R6271023,Jl. Diponegoro No.55 Palangkaraya Kalteng,0,3,1,17,2,3,2,2,KALIMANTAN TENGAH
?,?,RSJ Kalawa Atei,R6271068,Jl. Trans P. Raya - Kuala Kurun KM. 16 Desa Bukit Rawi,2,6,1,18,1,3,15,11,KALIMANTAN TENGAH
?,?,Akademi Kebidanan Betang Asi Raya,C114076,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Akademi Kebidanan Muhammadiyah Kotim,C114085,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Balai Pelatihan Kesehatan Bapelkes) Provinsi Kalimantan Tengah,B620201,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Kantor Kesehatan Pelabuhan KKP) Kls III Pulang Pisau,E621001,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Kantor Kesehatan Pelabuhan KKP) Kls III Sampit,E620201,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Akper,C720601,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Polibun Astra,Z6201001,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Polibun BGA,Z6201002,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Polibun Wana Sawit,Z6201003,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI PROVINSI KALIMANTAN TENGAH,I6200,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. KOTAWARINGIN BARAT,I6201,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. KOTAWARINGIN TIMUR,I6202,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. KAPUAS,I6203,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. BARITO SELATAN,I6204,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. BARITO UTARA,I6205,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. SUKAMARA,I6206,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. LAMANDAU,I6207,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. SERUYAN,I6208,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. KATINGAN,I6209,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. PULANG PISAU,I6210,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. GUNUNG MAS,I6211,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. BARITO TIMUR,I6212,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KAB. MURUNG RAYA,I6213,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,INSTALASI FARMASI KOTA PALANGKA RAYA,I6271,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Klinik Utama Bunda,K6201004,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Klinik Kesehatan,K6201008,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH PROVINSI KALIMANTAN TENGAH,M6200,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. KOTAWARINGIN BARAT,M6201,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. KOTAWARINGIN TIMUR,M6202,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. KAPUAS,M6203,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. BARITO SELATAN,M6204,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. BARITO UTARA,M6205,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. SUKAMARA,M6206,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. LAMANDAU,M6207,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. SERUYAN,M6208,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. KATINGAN,M6209,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. PULANG PISAU,M6210,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. GUNUNG MAS,M6211,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. BARITO TIMUR,M6212,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KAB. MURUNG RAYA,M6213,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,LAB. KES DAERAH KOTA PALANGKA RAYA,M6271,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Poliklinik PT. Kalimantan Sawit Kesuma KSK),J6206001,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Poliklinik Polres Kabupaten Sukamara,J6206002,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Poliklinik Pt. Sampoerna Tbk.,J6206003,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.2146902,113.9119274,Poltekkes Kemenkes Palangkaraya,405023,"Jalan George Obos No. 30 / 32, Kota Palangka Raya - Prop. Kalimantan Tengah - Indonesia",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,RB Endang,N6201005,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,RB Hastarini,N6201006,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,RB Bu Ida,N6201007,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,STIKES Eka Harap Palangka Raya,S113084,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
?,?,Universitas Palangka Raya,U001024,?,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.412383,111.337364,RIAM DURIAN,P6201040202,Ds. Riam Durian Kec. Kotawaringin Lama,?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.729624,111.572845,MENDAWAI ,P6201050202,"Jl. Abdul Ancis No.53, Kec. Arut Selatan",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.706316,111.637703,MADUREJO,P6201050203,"Jl. Malijo No.39, Kec. Arut Selatan",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.41311,111.690231,NATAI PELINGKAU,P6201050204,"Jl. Raya P. Bun - Sampit, Kec. Arut Selatan",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.787394,111.569061,KUMPAI BATU ATAS,P6201050205,"Ds. Kumpai Batu Atas, Kec. Arut Selatan",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.622307,111.74511,SUNGAI RANGIT,P6201060202,"Jl. A.Yani KM 20 Ds Bumi Harjo, Kec. Kumai",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.914972,111.584229,TELUK BOGAM,P6201060203,"Ds. Teluk Bogam, Kec. Kumai",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.47498,111.926727,KARANG MULYA,P6201061101,"Jl. A. Yani Km 70 Karang Mulya, Kec. Pangkalan Banteng",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.364163,111.908218,SEMANGGANG,P6201061102,"Ds. I Kebun Agung, Kec. Pangkalan Banteng",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.500162,111.827339,PANGKALAN LADA,P6201062201,"Jl. A.Yani Km 50  Ds.Pangkalan Dewa, Kec. Pangkalan Lada",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.461293,111.7799,PANDU SANJAYA,P6201062202,"Jl. Raya P. Bun - Sampit Ds. Pandu Senjaya, Kec. Pangkalan Lada",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.202196,111.919525,ARUT UTARA,P6201070101,"Kel. Pangkut, Kec. Arut Utara",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-2.56545,113.059944,MENTAYA SEBERANG,P6202061201,"Ds. Mentaya Seberang, Kec. Seranau",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-3.276769,114.290596,LUPAK,P6203020101,"Jl. Kelapa Dua No. 58 Ds. Lupak Dalam, Kec. Kapuas Kuala",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-3.254834,114.356064,TAMBAN BARU,P6203021201,"Ds. Tambun Baru Tengah Km 25, Kec. Tamban Catur",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-3.005127,114.389526,TERUSAN TENGAH,P6203041201,"Jl. Poros Blok B Kiri Terusan Tengah, Kec. Bataguh",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
-3.01204,114.371727,PULAU KUPANG,P6203041202,"Jl. Bhakti Abri Kel. Pulau Kupang, Kec. Bataguh",?,?,?,?,?,?,?,?,KALIMANTAN TENGAH
